0	-0.288146138
0.005	-0.288114548
0.01	-0.288137197
0.015	-0.288152695
0.02	-0.288149714
0.025	-0.288160443
0.03	-0.288136601
0.035	-0.28814435
0.04	-0.288144946
0.045	-0.288150907
0.05	-0.288180113
0.055	-0.288171172
0.06	-0.288180113
0.065	-0.28816402
0.07	-0.288159847
0.075	-0.288165212
0.08	-0.288152695
0.085	-0.288165808
0.09	-0.28816998
0.095	-0.288168788
0.1	-0.288171172
0.105	-0.288171768
0.11	-0.288153291
0.115	-0.288165808
0.12	-0.288151503
0.125	-0.28811872
0.13	-0.288147926
0.135	-0.288146734
0.14	-0.288150907
0.145	-0.28817296
0.15	-0.288180709
0.155	-0.288161635
0.16	-0.288125277
0.165	-0.288117528
0.17	-0.288117528
0.175	-0.288110971
0.18	-0.288095474
0.185	-0.288124084
0.19	-0.288102031
0.195	-0.288057923
0.2	-0.288091898
0.205	-0.288084149
0.21	-0.288097858
0.215	-0.288099647
0.22	-0.288126469
0.225	-0.288171768
0.23	-0.288160443
0.235	-0.288207531
0.24	-0.288233161
0.245	-0.288248062
0.25	-0.288238525
0.255	-0.288184285
0.26	-0.288160443
0.265	-0.288168192
0.27	-0.28816402
0.275	-0.288160443
0.28	-0.288190246
0.285	-0.288184285
0.29	-0.288200378
0.295	-0.288205743
0.3	-0.288180709
0.305	-0.288187265
0.31	-0.288166404
0.315	-0.288151503
0.32	-0.288147926
0.325	-0.288117528
0.33	-0.288165212
0.335	-0.288214087
0.34	-0.288183689
0.345	-0.288193822
0.35	-0.288158059
0.355	-0.288143158
0.36	-0.288156867
0.365	-0.28809607
0.37	-0.288110375
0.375	-0.288119316
0.38	-0.28809607
0.385	-0.28811574
0.39	-0.288114548
0.395	-0.288124084
0.4	-0.288125277
0.405	-0.288108587
0.41	-0.288107395
0.415	-0.288085341
0.42	-0.28809309
0.425	-0.288156867
0.43	-0.288197398
0.435	-0.288184881
0.44	-0.288154483
0.445	-0.288134217
0.45	-0.288149714
0.455	-0.288161635
0.46	-0.28814435
0.465	-0.288158059
0.47	-0.28814435
0.475	-0.288108587
0.48	-0.288155675
0.485	-0.288183689
0.49	-0.288148522
0.495	-0.288161635
0.5	-0.288181305
0.505	-0.288167
0.51	-0.288137197
0.515	-0.288131237
0.52	-0.288164616
0.525	-0.288153887
0.53	-0.288148522
0.535	-0.28816998
0.54	-0.288190246
0.545	-0.288210511
0.55	-0.288214087
0.555	-0.288226604
0.56	-0.288197994
0.565	-0.288151503
0.57	-0.288148522
0.575	-0.288152099
0.58	-0.288131833
0.585	-0.288114548
0.59	-0.288172364
0.595	-0.288178921
0.6	-0.288130045
0.605	-0.288147926
0.61	-0.288148522
0.615	-0.288174152
0.62	-0.288151503
0.625	-0.288118124
0.63	-0.288127661
0.635	-0.288077593
0.64	-0.288085341
0.645	-0.288094878
0.65	-0.288109779
0.655	-0.288112164
0.66	-0.288111567
0.665	-0.288146734
0.67	-0.288105011
0.675	-0.288140178
0.68	-0.28817296
0.685	-0.288167
0.69	-0.288220048
0.695	-0.288187861
0.7	-0.288171172
0.705	-0.288193822
0.71	-0.288179517
0.715	-0.288160443
0.72	-0.288160443
0.725	-0.288186073
0.73	-0.288178325
0.735	-0.288197994
0.74	-0.288216472
0.745	-0.288199186
0.75	-0.28819263
0.755	-0.288180709
0.76	-0.288140178
0.765	-0.288105607
0.77	-0.288113952
0.775	-0.288060308
0.78	-0.288089514
0.785	-0.288121104
0.79	-0.288072824
0.795	-0.288100839
0.8	-0.28809309
0.805	-0.288116932
0.81	-0.288131833
0.815	-0.288159251
0.82	-0.28819561
0.825	-0.28814435
0.83	-0.288147926
0.835	-0.288160443
0.84	-0.288161635
0.845	-0.28814733
0.85	-0.288136601
0.855	-0.28816998
0.86	-0.288167596
0.865	-0.288178921
0.87	-0.288213491
0.875	-0.288168788
0.88	-0.288160443
0.885	-0.288174748
0.89	-0.288146138
0.895	-0.28814137
0.9	-0.288079977
0.905	-0.288106799
0.91	-0.288127065
0.915	-0.288110971
0.92	-0.288156867
0.925	-0.288160443
0.93	-0.288187861
0.935	-0.288131833
0.94	-0.288149118
0.945	-0.28819263
0.95	-0.288145542
0.955	-0.288157463
0.96	-0.288137197
0.965	-0.288174152
0.97	-0.288193226
0.975	-0.288211703
0.98	-0.288253427
0.985	-0.288196206
0.99	-0.288183689
0.995	-0.288206935
1	-0.288183689
1.005	-0.288134217
1.01	-0.288057327
1.015	-0.288046598
1.02	-0.288078785
1.025	-0.288033485
1.03	-0.288085938
1.035	-0.288127065
1.04	-0.288116932
1.045	-0.288175941
1.05	-0.288177133
1.055	-0.288212299
1.06	-0.288186073
1.065	-0.288136601
1.07	-0.288134217
1.075	-0.28809607
1.08	-0.288094878
1.085	-0.28809309
1.09	-0.288128853
1.095	-0.288178325
1.1	-0.288222432
1.105	-0.288239717
1.11	-0.288268924
1.115	-0.288276076
1.12	-0.288190842
1.125	-0.288181305
1.13	-0.288143754
1.135	-0.288126469
1.14	-0.288113952
1.145	-0.288039446
1.15	-0.288084149
1.155	-0.288089514
1.16	-0.288134217
1.165	-0.28819561
1.17	-0.288174152
1.175	-0.28818965
1.18	-0.288170576
1.185	-0.288195014
1.19	-0.288167
1.195	-0.288091302
1.2	-0.288086534
1.205	-0.288080573
1.21	-0.28811872
1.215	-0.288124084
1.22	-0.28814435
1.225	-0.288187861
1.23	-0.288178325
1.235	-0.288227201
1.24	-0.288260579
1.245	-0.288240314
1.25	-0.288200378
1.255	-0.288181901
1.26	-0.288172364
1.265	-0.288112164
1.27	-0.288079977
1.275	-0.288057327
1.28	-0.288090706
1.285	-0.288069844
1.29	-0.288095474
1.295	-0.28819263
1.3	-0.288130045
1.305	-0.288155079
1.31	-0.288153887
1.315	-0.288159251
1.32	-0.288167
1.325	-0.288092494
1.33	-0.288164616
1.335	-0.288132429
1.34	-0.288127661
1.345	-0.288162827
1.35	-0.288155079
1.355	-0.28818965
1.36	-0.288177729
1.365	-0.28824389
1.37	-0.288252234
1.375	-0.288209319
1.38	-0.288195014
1.385	-0.288184881
1.39	-0.288145542
1.395	-0.288083553
1.4	-0.288105011
1.405	-0.288115144
1.41	-0.288133025
1.415	-0.288105011
1.42	-0.288105011
1.425	-0.288166404
1.43	-0.288130045
1.435	-0.288148522
1.44	-0.288157463
1.445	-0.288129449
1.45	-0.288150907
1.455	-0.288133025
1.46	-0.288098454
1.465	-0.288079977
1.47	-0.288112164
1.475	-0.288133025
1.48	-0.288143754
1.485	-0.288168192
1.49	-0.288160443
1.495	-0.288177729
1.5	-0.288201571
1.505	-0.288191438
1.51	-0.288144946
1.515	-0.288109779
1.52	-0.288153887
1.525	-0.288152695
1.53	-0.288108587
1.535	-0.288123488
1.54	-0.288139582
1.545	-0.288184881
1.55	-0.288175941
1.555	-0.288175941
1.56	-0.28821528
1.565	-0.288176537
1.57	-0.288189054
1.575	-0.288196206
1.58	-0.288154483
1.585	-0.288125873
1.59	-0.288130045
1.595	-0.288151503
1.6	-0.288135409
1.605	-0.288127065
1.61	-0.288151503
1.615	-0.288150311
1.62	-0.288098454
1.625	-0.288091302
1.63	-0.288127065
1.635	-0.28813839
1.64	-0.288116336
1.645	-0.288142562
1.65	-0.288159251
1.655	-0.288118124
1.66	-0.288121104
1.665	-0.288151503
1.67	-0.288156271
1.675	-0.28814137
1.68	-0.288201571
1.685	-0.288223624
1.69	-0.288174152
1.695	-0.288159847
1.7	-0.288159251
1.705	-0.288177133
1.71	-0.288146138
1.715	-0.288124084
1.72	-0.288153887
1.725	-0.288147926
1.73	-0.288155675
1.735	-0.288174748
1.74	-0.28814137
1.745	-0.288155675
1.75	-0.288173556
1.755	-0.28814435
1.76	-0.288128853
1.765	-0.288103819
1.77	-0.288099051
1.775	-0.288100839
1.78	-0.288114548
1.785	-0.288146734
1.79	-0.288175941
1.795	-0.288170576
1.8	-0.288166404
1.805	-0.28814733
1.81	-0.288123488
1.815	-0.288181901
1.82	-0.288185477
1.825	-0.288167
1.83	-0.288172364
1.835	-0.288171768
1.84	-0.288155675
1.845	-0.288147926
1.85	-0.288169384
1.855	-0.288148522
1.86	-0.28816998
1.865	-0.288157463
1.87	-0.288160443
1.875	-0.288209915
1.88	-0.288149118
1.885	-0.288147926
1.89	-0.288159251
1.895	-0.288125873
1.9	-0.288114548
1.905	-0.28811872
1.91	-0.288161039
1.915	-0.288106799
1.92	-0.288104415
1.925	-0.288165212
1.93	-0.288162827
1.935	-0.28814435
1.94	-0.2881217
1.945	-0.288188457
1.95	-0.288159251
1.955	-0.288122892
1.96	-0.288155079
1.965	-0.288131833
1.97	-0.288134813
1.975	-0.28811574
1.98	-0.28817296
1.985	-0.288208127
1.99	-0.28818965
1.995	-0.288209915
