0	-0.113025904
0.005	-0.113213062
0.01	-0.112717748
0.015	-0.113044977
0.02	-0.113367438
0.025	-0.113536716
0.03	-0.113672614
0.035	-0.113009214
0.04	-0.113061666
0.045	-0.112942457
0.05	-0.112786889
0.055	-0.112519264
0.06	-0.112490654
0.065	-0.113137364
0.07	-0.113760829
0.075	-0.113840699
0.08	-0.11302352
0.085	-0.112663507
0.09	-0.112551451
0.095	-0.112972856
0.1	-0.113201141
0.105	-0.112895966
0.11	-0.113238096
0.115	-0.112971067
0.12	-0.112819672
0.125	-0.112875104
0.13	-0.112846494
0.135	-0.113270283
0.14	-0.113263726
0.145	-0.113206506
0.15	-0.113207102
0.155	-0.113256574
0.16	-0.113489628
0.165	-0.113534927
0.17	-0.113533139
0.175	-0.113217235
0.18	-0.112778544
0.185	-0.112916827
0.19	-0.113261938
0.195	-0.113562346
0.2	-0.113461018
0.205	-0.11280179
0.21	-0.112441778
0.215	-0.112527013
0.22	-0.112802982
0.225	-0.113002658
0.23	-0.112839937
0.235	-0.112900138
0.24	-0.11330843
0.245	-0.113260746
0.25	-0.113347769
0.255	-0.113503337
0.26	-0.113103986
0.265	-0.11276722
0.27	-0.112549663
0.275	-0.112755299
0.28	-0.113262534
0.285	-0.113316178
0.29	-0.113130212
0.295	-0.112942457
0.3	-0.112699866
0.305	-0.112631917
0.31	-0.112764835
0.315	-0.113174915
0.32	-0.11346221
0.325	-0.113111138
0.33	-0.113079548
0.335	-0.113512278
0.34	-0.113775134
0.345	-0.113677979
0.35	-0.112921
0.355	-0.112502575
0.36	-0.112459064
0.365	-0.112464428
0.37	-0.112557411
0.375	-0.112400055
0.38	-0.112929344
0.385	-0.113328099
0.39	-0.113583803
0.395	-0.114013553
0.4	-0.11394918
0.405	-0.114097595
0.41	-0.113775134
0.415	-0.113266706
0.42	-0.112831593
0.425	-0.112362504
0.43	-0.112816095
0.435	-0.11289537
0.44	-0.112832785
0.445	-0.113263726
0.45	-0.113363266
0.455	-0.113904476
0.46	-0.11365056
0.465	-0.112841725
0.47	-0.112601519
0.475	-0.11243403
0.48	-0.112798214
0.485	-0.112969279
0.49	-0.113194585
0.495	-0.113169551
0.5	-0.112639666
0.505	-0.112537146
0.51	-0.112726092
0.515	-0.113247037
0.52	-0.11364162
0.525	-0.113546848
0.53	-0.113548636
0.535	-0.113229752
0.54	-0.112713575
0.545	-0.112694502
0.55	-0.112794638
0.555	-0.113424063
0.56	-0.113595724
0.565	-0.113475323
0.57	-0.113458633
0.575	-0.112990141
0.58	-0.112951398
0.585	-0.112734437
0.59	-0.112841725
0.595	-0.113037825
0.6	-0.112896562
0.605	-0.113252401
0.61	-0.113328695
0.615	-0.112980604
0.62	-0.112597346
0.625	-0.112921
0.63	-0.113707185
0.635	-0.113741755
0.64	-0.113143921
0.645	-0.112860203
0.65	-0.113227963
0.655	-0.113051534
0.66	-0.112622976
0.665	-0.112442374
0.67	-0.112345219
0.675	-0.112787485
0.68	-0.11310041
0.685	-0.113328695
0.69	-0.113354921
0.695	-0.113111734
0.7	-0.112936497
0.705	-0.112912655
0.71	-0.113261938
0.715	-0.113185048
0.72	-0.112776756
0.725	-0.112826824
0.73	-0.11312902
0.735	-0.113459229
0.74	-0.113474131
0.745	-0.113139153
0.75	-0.112813711
0.755	-0.11239171
0.76	-0.112338066
0.765	-0.112570524
0.77	-0.113075972
0.775	-0.113666654
0.78	-0.113896728
0.785	-0.11394918
0.79	-0.113623738
0.795	-0.11338532
0.8	-0.113155246
0.805	-0.11290729
0.81	-0.112871528
0.815	-0.112817287
0.82	-0.113050938
0.825	-0.113285184
0.83	-0.113299489
0.835	-0.113373399
0.84	-0.113124847
0.845	-0.113021731
0.85	-0.113039017
0.855	-0.112858415
0.86	-0.113116503
0.865	-0.113444328
0.87	-0.113717318
0.875	-0.113299489
0.88	-0.112413764
0.885	-0.112526417
0.89	-0.113198161
0.895	-0.113756657
0.9	-0.113609433
0.905	-0.113096833
0.91	-0.112623572
0.915	-0.112091899
0.92	-0.112392902
0.925	-0.112879872
0.93	-0.113578439
0.935	-0.113935471
0.94	-0.113267303
0.945	-0.112841725
0.95	-0.112820268
0.955	-0.113219023
0.96	-0.113385916
0.965	-0.113210678
0.97	-0.112787485
0.975	-0.112622976
0.98	-0.112685561
0.985	-0.11279881
0.99	-0.11320591
0.995	-0.113025308
1	-0.113398433
1.005	-0.113583803
1.01	-0.113264918
1.015	-0.113268495
1.02	-0.113028884
1.025	-0.113478899
1.03	-0.113509297
1.035	-0.113008618
1.04	-0.112627149
1.045	-0.112246871
1.05	-0.112689734
1.055	-0.112831593
1.06	-0.113046169
1.065	-0.113095641
1.07	-0.11286974
1.075	-0.11326313
1.08	-0.113099217
1.085	-0.113403201
1.09	-0.113384128
1.095	-0.113101006
1.1	-0.113287568
1.105	-0.112889409
1.11	-0.112981796
1.115	-0.112586617
1.12	-0.112429857
1.125	-0.112894773
1.13	-0.113090873
1.135	-0.113257766
1.14	-0.112796426
1.145	-0.112954974
1.15	-0.113338828
1.155	-0.113505721
1.16	-0.113528371
1.165	-0.113428235
1.17	-0.1135993
1.175	-0.11316061
1.18	-0.113034248
1.185	-0.112938285
1.19	-0.112983584
1.195	-0.113359094
1.2	-0.112738609
1.205	-0.112481117
1.21	-0.112463236
1.215	-0.112733841
1.22	-0.113376379
1.225	-0.113402605
1.23	-0.113481879
1.235	-0.112851262
1.24	-0.112576485
1.245	-0.113112926
1.25	-0.113819242
1.255	-0.114510655
1.26	-0.113934278
1.265	-0.113299489
1.27	-0.112860203
1.275	-0.112949014
1.28	-0.113194585
1.285	-0.113033056
1.29	-0.113152266
1.295	-0.112777948
1.3	-0.112769008
1.305	-0.113117099
1.31	-0.113261938
1.315	-0.113428235
1.32	-0.113341808
1.325	-0.113188028
1.33	-0.11274755
1.335	-0.112475753
1.34	-0.112650394
1.345	-0.112895966
1.35	-0.113148093
1.355	-0.112989545
1.36	-0.112842321
1.365	-0.112569928
1.37	-0.112537146
1.375	-0.112896562
1.38	-0.113169551
1.385	-0.113770962
1.39	-0.113688111
1.395	-0.113230944
1.4	-0.112618804
1.405	-0.112385154
1.41	-0.112973452
1.415	-0.11331737
1.42	-0.113740563
1.425	-0.113499761
1.43	-0.112923384
1.435	-0.112740993
1.44	-0.112570524
1.445	-0.112789273
1.45	-0.112810135
1.455	-0.112585425
1.46	-0.112652779
1.465	-0.113194585
1.47	-0.113701224
1.475	-0.113326907
1.48	-0.113236904
1.485	-0.113571286
1.49	-0.113564134
1.495	-0.113261938
1.5	-0.112819076
1.505	-0.113018751
1.51	-0.113391876
1.515	-0.11356771
1.52	-0.113314986
1.525	-0.112913251
1.53	-0.113139749
1.535	-0.113289356
1.54	-0.113497972
1.545	-0.113317966
1.55	-0.112746358
1.555	-0.112470388
1.56	-0.11233449
1.565	-0.113101006
1.57	-0.113402605
1.575	-0.11312902
1.58	-0.11307478
1.585	-0.112745762
1.59	-0.112925768
1.595	-0.112833977
1.6	-0.112975836
1.605	-0.11346519
1.61	-0.113591552
1.615	-0.113725066
1.62	-0.112804174
1.625	-0.112264752
1.63	-0.112503171
1.635	-0.112919807
1.64	-0.11402905
1.645	-0.113902092
1.65	-0.113303065
1.655	-0.11259675
1.66	-0.112410188
1.665	-0.113247633
1.67	-0.113391876
1.675	-0.113708377
1.68	-0.113345981
1.685	-0.113281608
1.69	-0.113155842
1.695	-0.11246562
1.7	-0.11253953
1.705	-0.112302899
1.71	-0.113088489
1.715	-0.113447905
1.72	-0.11318326
1.725	-0.113193989
1.73	-0.11251986
1.735	-0.112679601
1.74	-0.112897754
1.745	-0.113222003
1.75	-0.113451481
1.755	-0.113233328
1.76	-0.113711953
1.765	-0.113511682
1.77	-0.113394856
1.775	-0.11303544
1.78	-0.112634897
1.785	-0.11331737
1.79	-0.113467574
1.795	-0.113618374
1.8	-0.113148093
1.805	-0.112490654
1.81	-0.1123631
1.815	-0.112028718
1.82	-0.112390518
1.825	-0.112639666
1.83	-0.112990737
1.835	-0.113738775
